transaction_id,customer_id,transaction_date,amount
TXN_17636,CUST_1468,2023-07-06,143.31
TXN_17637,CUST_1468,2023-05-06,46.69
TXN_17638,CUST_1469,2023-09-16,56.9
TXN_17639,CUST_1469,2023-12-01,167.18
TXN_17640,CUST_1469,2023-09-10,206.45
TXN_17641,CUST_1469,2023-09-08,146.28
TXN_17642,CUST_1469,2023-08-11,100.94
TXN_17643,CUST_1469,2023-08-18,177.08
TXN_17644,CUST_1469,2023-09-10,85.91
TXN_17645,CUST_1470,2023-04-14,42.06
TXN_17646,CUST_1470,2023-05-08,206.91
TXN_17647,CUST_1470,2023-06-06,230.82
TXN_17648,CUST_1470,2023-08-26,82.47
TXN_17649,CUST_1470,2023-09-23,42.43
TXN_17650,CUST_1470,2023-04-16,158.01
TXN_17651,CUST_1470,2023-05-19,92.42
TXN_17652,CUST_1470,2023-07-23,214.77
TXN_17653,CUST_1470,2023-05-16,91.38
TXN_17654,CUST_1470,2023-06-18,168.5
TXN_17655,CUST_1470,2023-05-02,229.48
TXN_17656,CUST_1471,2023-12-31,236.02
TXN_17657,CUST_1471,2023-11-20,66.84
TXN_17658,CUST_1471,2023-10-23,67.71
TXN_17659,CUST_1472,2023-05-04,24.6
TXN_17660,CUST_1473,2023-12-31,116.31
TXN_17661,CUST_1473,2023-12-09,116.24
TXN_17662,CUST_1473,2023-12-05,93.89
TXN_17663,CUST_1473,2023-09-14,238.49
TXN_17664,CUST_1473,2023-08-18,174.23
TXN_17665,CUST_1473,2023-06-15,126.44
TXN_17666,CUST_1473,2023-11-04,71.61
TXN_17667,CUST_1473,2023-09-22,173.79
TXN_17668,CUST_1473,2023-06-25,81.46
TXN_17669,CUST_1473,2023-07-16,44.41
TXN_17670,CUST_1473,2023-11-22,188.75
TXN_17671,CUST_1473,2023-07-09,85.42
TXN_17672,CUST_1473,2023-08-27,114.69
TXN_17673,CUST_1473,2023-06-25,116.09
TXN_17674,CUST_1474,2023-10-30,24.46
TXN_17675,CUST_1474,2023-11-29,61.13
TXN_17676,CUST_1475,2023-09-18,172.84
TXN_17677,CUST_1475,2023-05-04,230.74
TXN_17678,CUST_1475,2023-05-12,72.37
TXN_17679,CUST_1475,2023-09-09,39.88
TXN_17680,CUST_1475,2023-05-09,133.36
TXN_17681,CUST_1475,2023-09-17,49.66
TXN_17682,CUST_1475,2023-06-24,182.14
TXN_17683,CUST_1476,2023-11-11,160.26
TXN_17684,CUST_1476,2023-08-04,171.47
TXN_17685,CUST_1476,2023-07-18,122.6
TXN_17686,CUST_1476,2023-08-17,39.64
TXN_17687,CUST_1476,2023-07-09,191.27
TXN_17688,CUST_1476,2023-08-21,93.08
TXN_17689,CUST_1476,2023-08-09,240.06
TXN_17690,CUST_1476,2023-08-04,39.32
TXN_17691,CUST_1476,2023-08-12,167.29
TXN_17692,CUST_1476,2023-07-07,93.1
TXN_17693,CUST_1476,2023-08-05,123.97
TXN_17694,CUST_1477,2023-11-20,237.01
TXN_17695,CUST_1478,2023-06-09,209.07
TXN_17696,CUST_1478,2023-09-15,209.95
TXN_17697,CUST_1478,2023-04-23,20.98
TXN_17698,CUST_1479,2023-07-14,248.37
TXN_17699,CUST_1479,2023-09-02,136.58
TXN_17700,CUST_1479,2023-06-18,154.32
TXN_17701,CUST_1479,2023-07-06,248.54
TXN_17702,CUST_1480,2023-12-31,247.25
TXN_17703,CUST_1480,2023-11-27,162.83
TXN_17704,CUST_1480,2023-11-06,243.1
TXN_17705,CUST_1480,2023-11-17,237.01
TXN_17706,CUST_1480,2023-10-29,93.44
TXN_17707,CUST_1480,2023-12-05,50.22
TXN_17708,CUST_1480,2023-12-29,134.26
TXN_17709,CUST_1480,2023-12-21,94.15
TXN_17710,CUST_1480,2023-11-19,128.48
TXN_17711,CUST_1480,2023-11-12,133.53
TXN_17712,CUST_1480,2023-12-31,177.64
TXN_17713,CUST_1480,2023-10-26,228.77
TXN_17714,CUST_1481,2023-07-20,39.0
TXN_17715,CUST_1482,2023-09-15,113.21
TXN_17716,CUST_1482,2023-07-06,89.02
TXN_17717,CUST_1482,2023-07-24,17.04
TXN_17718,CUST_1482,2023-07-02,92.73
TXN_17719,CUST_1482,2023-09-18,161.65
TXN_17720,CUST_1482,2023-07-18,156.65
TXN_17721,CUST_1482,2023-09-03,137.8
TXN_17722,CUST_1482,2023-08-15,101.89
TXN_17723,CUST_1482,2023-07-09,105.59
TXN_17724,CUST_1482,2023-07-27,154.11
TXN_17725,CUST_1482,2023-10-27,103.21
TXN_17726,CUST_1483,2023-12-30,32.27
TXN_17727,CUST_1483,2023-12-30,144.61
TXN_17728,CUST_1483,2023-12-30,32.57
TXN_17729,CUST_1483,2023-12-30,51.79
TXN_17730,CUST_1483,2023-12-30,108.76
TXN_17731,CUST_1483,2023-12-30,31.9
TXN_17732,CUST_1483,2023-12-30,85.51
TXN_17733,CUST_1483,2023-12-30,176.02
TXN_17734,CUST_1483,2023-12-30,236.79
TXN_17735,CUST_1484,2023-06-23,138.19
TXN_17736,CUST_1485,2023-08-21,207.29
TXN_17737,CUST_1486,2023-04-20,75.59
TXN_17738,CUST_1487,2023-12-24,66.09
TXN_17739,CUST_1487,2023-12-15,78.1
TXN_17740,CUST_1487,2023-12-16,134.45
TXN_17741,CUST_1487,2023-12-16,194.35
TXN_17742,CUST_1487,2023-12-16,181.14
TXN_17743,CUST_1487,2023-12-19,246.77
TXN_17744,CUST_1488,2023-08-19,49.09
TXN_17745,CUST_1488,2023-11-06,219.65
TXN_17746,CUST_1488,2023-07-30,28.1
TXN_17747,CUST_1488,2023-12-05,43.87
TXN_17748,CUST_1488,2023-09-17,160.62
TXN_17749,CUST_1488,2023-11-11,149.57
TXN_17750,CUST_1488,2023-08-27,243.98
TXN_17751,CUST_1488,2023-08-11,76.74
TXN_17752,CUST_1488,2023-08-02,244.2
TXN_17753,CUST_1488,2023-09-30,17.84
TXN_17754,CUST_1488,2023-09-29,109.97
TXN_17755,CUST_1488,2023-12-31,80.19
TXN_17756,CUST_1488,2023-10-01,162.45
TXN_17757,CUST_1489,2023-11-04,47.81
TXN_17758,CUST_1490,2023-01-18,72.67
TXN_17759,CUST_1490,2023-05-19,29.36
TXN_17760,CUST_1490,2023-03-23,229.58
TXN_17761,CUST_1490,2023-07-17,86.78
TXN_17762,CUST_1490,2023-11-13,92.47
TXN_17763,CUST_1490,2023-01-24,248.6
TXN_17764,CUST_1490,2023-09-10,124.49
TXN_17765,CUST_1491,2023-07-01,49.08
TXN_17766,CUST_1491,2023-04-20,42.38
TXN_17767,CUST_1491,2023-08-23,192.58
TXN_17768,CUST_1491,2023-07-06,64.19
TXN_17769,CUST_1491,2023-08-11,110.89
TXN_17770,CUST_1491,2023-06-18,225.95
TXN_17771,CUST_1491,2023-06-09,162.2
TXN_17772,CUST_1491,2023-12-31,121.08
TXN_17773,CUST_1491,2023-06-27,152.34
TXN_17774,CUST_1491,2023-05-11,188.18
TXN_17775,CUST_1491,2023-08-07,65.19
TXN_17776,CUST_1491,2023-04-19,249.75
TXN_17777,CUST_1491,2023-07-01,57.54
TXN_17778,CUST_1491,2023-05-16,160.18
TXN_17779,CUST_1492,2023-11-07,202.64
TXN_17780,CUST_1493,2023-10-27,210.64
TXN_17781,CUST_1493,2023-11-09,94.56
TXN_17782,CUST_1493,2023-10-26,64.86
TXN_17783,CUST_1494,2023-12-31,77.56
TXN_17784,CUST_1494,2023-07-15,92.37
TXN_17785,CUST_1494,2023-07-31,213.22
TXN_17786,CUST_1494,2023-07-22,204.44
TXN_17787,CUST_1494,2023-06-26,225.3
TXN_17788,CUST_1494,2023-07-02,24.21
TXN_17789,CUST_1495,2023-02-26,134.5
TXN_17790,CUST_1496,2023-11-03,243.97
TXN_17791,CUST_1496,2023-09-20,180.21
TXN_17792,CUST_1496,2023-12-17,176.28
TXN_17793,CUST_1496,2023-10-21,67.59
TXN_17794,CUST_1496,2023-10-07,147.19
TXN_17795,CUST_1496,2023-10-23,249.25
TXN_17796,CUST_1496,2023-09-09,30.33
TXN_17797,CUST_1496,2023-09-11,189.6
TXN_17798,CUST_1496,2023-09-13,161.28
TXN_17799,CUST_1497,2023-09-28,65.68
TXN_17800,CUST_1498,2023-11-12,59.71
TXN_17801,CUST_1498,2023-10-01,96.7
TXN_17802,CUST_1498,2023-10-13,234.02
TXN_17803,CUST_1499,2023-10-18,133.75
TXN_17804,CUST_1500,2023-10-06,212.38
TXN_17805,CUST_1500,2023-10-03,83.11
TXN_17806,CUST_1500,2023-10-12,52.81
TXN_17807,CUST_1500,2023-10-22,17.75
TXN_17808,CUST_1500,2023-10-11,234.4
TXN_17809,CUST_1501,2023-05-16,126.19
TXN_17810,CUST_1502,2023-12-10,53.11
TXN_17811,CUST_1502,2023-08-21,147.47
TXN_17812,CUST_1502,2023-08-17,171.04
TXN_17813,CUST_1502,2023-08-27,42.97
TXN_17814,CUST_1502,2023-09-08,124.5
TXN_17815,CUST_1502,2023-08-23,24.76
TXN_17816,CUST_1502,2023-09-08,193.49
TXN_17817,CUST_1502,2023-11-18,37.92
TXN_17818,CUST_1502,2023-09-18,76.9
TXN_17819,CUST_1502,2023-09-05,234.36
TXN_17820,CUST_1502,2023-09-03,100.86
TXN_17821,CUST_1502,2023-08-25,240.6
TXN_17822,CUST_1502,2023-09-12,149.04
TXN_17823,CUST_1503,2023-09-02,174.41
TXN_17824,CUST_1503,2023-03-11,239.15
TXN_17825,CUST_1503,2023-04-14,45.5
TXN_17826,CUST_1503,2023-02-20,167.17
TXN_17827,CUST_1503,2023-04-11,37.2
TXN_17828,CUST_1503,2023-07-04,202.84
TXN_17829,CUST_1503,2023-06-28,62.53
TXN_17830,CUST_1503,2023-06-15,17.52
TXN_17831,CUST_1503,2023-03-19,108.72
TXN_17832,CUST_1503,2023-08-22,106.74
TXN_17833,CUST_1503,2023-02-09,97.8
TXN_17834,CUST_1503,2023-04-24,238.02
TXN_17835,CUST_1503,2023-12-12,57.51
TXN_17836,CUST_1504,2023-11-01,200.4
TXN_17837,CUST_1505,2023-02-13,141.42
TXN_17838,CUST_1506,2023-11-15,99.57
TXN_17839,CUST_1507,2023-09-30,245.12
TXN_17840,CUST_1508,2023-09-13,234.02
TXN_17841,CUST_1509,2023-08-15,48.38
TXN_17842,CUST_1509,2023-09-25,151.72
TXN_17843,CUST_1509,2023-07-11,179.58
TXN_17844,CUST_1509,2023-09-14,143.89
TXN_17845,CUST_1509,2023-07-09,97.87
TXN_17846,CUST_1509,2023-07-07,127.24
TXN_17847,CUST_1510,2023-10-06,63.96
TXN_17848,CUST_1510,2023-10-09,182.25
TXN_17849,CUST_1510,2023-10-27,213.75
TXN_17850,CUST_1510,2023-10-09,229.34
TXN_17851,CUST_1510,2023-11-10,107.83
TXN_17852,CUST_1510,2023-10-02,75.39
TXN_17853,CUST_1510,2023-12-31,87.94
TXN_17854,CUST_1510,2023-10-11,59.55
TXN_17855,CUST_1510,2023-11-18,79.78
TXN_17856,CUST_1510,2023-10-11,112.37
TXN_17857,CUST_1510,2023-10-16,111.67
TXN_17858,CUST_1511,2023-10-23,25.87
TXN_17859,CUST_1511,2023-08-31,39.75
TXN_17860,CUST_1511,2023-11-07,25.34
TXN_17861,CUST_1511,2023-10-09,25.45
TXN_17862,CUST_1511,2023-10-29,229.49
TXN_17863,CUST_1511,2023-09-21,204.07
TXN_17864,CUST_1511,2023-10-15,201.97
TXN_17865,CUST_1511,2023-10-25,63.26
TXN_17866,CUST_1511,2023-09-22,240.7
TXN_17867,CUST_1512,2023-12-31,152.04
TXN_17868,CUST_1513,2023-10-17,242.69
TXN_17869,CUST_1513,2023-12-09,135.32
TXN_17870,CUST_1513,2023-12-09,110.01
TXN_17871,CUST_1513,2023-10-01,69.68
TXN_17872,CUST_1513,2023-10-28,132.75
TXN_17873,CUST_1513,2023-10-28,176.23
TXN_17874,CUST_1513,2023-09-23,27.7
TXN_17875,CUST_1513,2023-10-18,59.89
TXN_17876,CUST_1513,2023-10-26,144.76
TXN_17877,CUST_1513,2023-10-22,86.08
TXN_17878,CUST_1513,2023-10-26,209.93
TXN_17879,CUST_1513,2023-12-31,212.03
TXN_17880,CUST_1513,2023-10-19,60.46
TXN_17881,CUST_1513,2023-10-30,235.35
TXN_17882,CUST_1514,2023-12-25,50.02
TXN_17883,CUST_1515,2023-12-08,63.61
TXN_17884,CUST_1515,2023-12-31,19.37
TXN_17885,CUST_1515,2023-12-14,136.64
TXN_17886,CUST_1515,2023-12-09,223.58
TXN_17887,CUST_1515,2023-12-15,249.61
TXN_17888,CUST_1515,2023-12-07,35.65
TXN_17889,CUST_1515,2023-12-07,78.28
TXN_17890,CUST_1515,2023-12-10,217.71
TXN_17891,CUST_1515,2023-12-08,230.08
TXN_17892,CUST_1515,2023-12-11,167.06
TXN_17893,CUST_1515,2023-12-08,51.66
TXN_17894,CUST_1515,2023-12-22,40.73
TXN_17895,CUST_1515,2023-12-18,151.53
TXN_17896,CUST_1515,2023-12-22,183.69
TXN_17897,CUST_1516,2023-05-30,18.07
TXN_17898,CUST_1517,2023-09-19,25.12
TXN_17899,CUST_1517,2023-10-15,211.95
TXN_17900,CUST_1517,2023-10-16,50.85
TXN_17901,CUST_1517,2023-08-27,18.38
TXN_17902,CUST_1518,2023-09-09,245.3
TXN_17903,CUST_1518,2023-02-06,237.84
TXN_17904,CUST_1518,2023-05-23,238.58
TXN_17905,CUST_1518,2023-04-12,240.78
TXN_17906,CUST_1518,2023-09-29,45.22
TXN_17907,CUST_1518,2023-02-16,72.12
TXN_17908,CUST_1518,2023-04-15,203.66
TXN_17909,CUST_1518,2023-06-23,185.79
TXN_17910,CUST_1518,2023-02-28,47.81
TXN_17911,CUST_1518,2023-01-31,189.29
TXN_17912,CUST_1518,2023-01-22,67.39
TXN_17913,CUST_1518,2023-03-10,31.95
TXN_17914,CUST_1518,2023-01-31,50.2
TXN_17915,CUST_1519,2023-06-08,146.2
TXN_17916,CUST_1519,2023-06-30,231.27
TXN_17917,CUST_1519,2023-10-26,128.59
TXN_17918,CUST_1519,2023-06-24,91.5
TXN_17919,CUST_1519,2023-06-14,142.97
TXN_17920,CUST_1519,2023-09-20,88.03
TXN_17921,CUST_1519,2023-06-06,126.74
TXN_17922,CUST_1519,2023-05-27,179.8
TXN_17923,CUST_1519,2023-07-15,131.65
TXN_17924,CUST_1519,2023-06-17,227.6
TXN_17925,CUST_1519,2023-05-29,219.41
TXN_17926,CUST_1519,2023-06-26,221.95
TXN_17927,CUST_1519,2023-08-26,39.48
TXN_17928,CUST_1519,2023-10-01,175.31
TXN_17929,CUST_1520,2023-06-16,164.37
TXN_17930,CUST_1521,2023-12-25,84.2
TXN_17931,CUST_1521,2023-12-19,131.94
TXN_17932,CUST_1521,2023-12-15,73.06
TXN_17933,CUST_1522,2023-10-11,65.04
TXN_17934,CUST_1523,2023-10-20,30.51
TXN_17935,CUST_1523,2023-11-14,241.74
TXN_17936,CUST_1523,2023-11-08,134.09
TXN_17937,CUST_1523,2023-10-29,75.32
TXN_17938,CUST_1523,2023-10-20,79.14
TXN_17939,CUST_1524,2023-06-12,146.45
TXN_17940,CUST_1524,2023-08-18,235.21
TXN_17941,CUST_1525,2023-07-15,189.1
TXN_17942,CUST_1525,2023-07-18,172.39
TXN_17943,CUST_1525,2023-10-06,185.58
TXN_17944,CUST_1525,2023-12-31,188.46
TXN_17945,CUST_1525,2023-09-17,76.51
TXN_17946,CUST_1525,2023-12-07,57.19
TXN_17947,CUST_1525,2023-11-23,88.48
TXN_17948,CUST_1525,2023-07-19,209.27
TXN_17949,CUST_1525,2023-07-12,210.54
TXN_17950,CUST_1525,2023-07-29,222.91
TXN_17951,CUST_1525,2023-09-17,171.55
TXN_17952,CUST_1526,2023-03-19,210.07
TXN_17953,CUST_1527,2023-11-10,156.08
TXN_17954,CUST_1528,2023-12-10,235.99
TXN_17955,CUST_1528,2023-12-17,38.72
TXN_17956,CUST_1528,2023-12-31,49.57
TXN_17957,CUST_1528,2023-12-20,23.19
TXN_17958,CUST_1528,2023-12-16,143.48
TXN_17959,CUST_1528,2023-12-11,166.14
TXN_17960,CUST_1528,2023-12-16,202.61
TXN_17961,CUST_1528,2023-12-24,134.87
TXN_17962,CUST_1528,2023-12-14,161.08
TXN_17963,CUST_1528,2023-12-19,98.7
TXN_17964,CUST_1529,2023-07-05,207.1
TXN_17965,CUST_1529,2023-08-25,129.86
TXN_17966,CUST_1529,2023-10-14,43.29
TXN_17967,CUST_1529,2023-11-16,213.91
TXN_17968,CUST_1530,2023-08-17,198.2
TXN_17969,CUST_1530,2023-07-24,102.32
TXN_17970,CUST_1530,2023-10-19,195.97
TXN_17971,CUST_1530,2023-12-31,249.05
TXN_17972,CUST_1530,2023-07-22,226.61
TXN_17973,CUST_1530,2023-07-11,181.8
TXN_17974,CUST_1530,2023-07-20,85.57
TXN_17975,CUST_1531,2023-10-23,160.1
TXN_17976,CUST_1531,2023-11-11,65.14
TXN_17977,CUST_1531,2023-11-04,217.88
TXN_17978,CUST_1531,2023-10-24,19.51
TXN_17979,CUST_1531,2023-11-14,27.57
TXN_17980,CUST_1531,2023-12-31,158.26
TXN_17981,CUST_1531,2023-11-04,116.05
TXN_17982,CUST_1531,2023-11-09,36.3
TXN_17983,CUST_1531,2023-12-22,162.03
TXN_17984,CUST_1532,2023-05-24,46.32
TXN_17985,CUST_1533,2023-09-10,167.39
TXN_17986,CUST_1534,2023-11-30,159.41
TXN_17987,CUST_1534,2023-10-24,225.4
TXN_17988,CUST_1534,2023-11-11,169.22
TXN_17989,CUST_1534,2023-10-29,219.83
TXN_17990,CUST_1534,2023-11-09,113.96
TXN_17991,CUST_1534,2023-11-08,180.28
TXN_17992,CUST_1534,2023-11-18,99.03
TXN_17993,CUST_1534,2023-11-02,147.13
TXN_17994,CUST_1534,2023-12-21,190.18
TXN_17995,CUST_1534,2023-11-02,94.2
TXN_17996,CUST_1534,2023-11-08,219.45
TXN_17997,CUST_1534,2023-10-22,181.96
TXN_17998,CUST_1534,2023-10-30,63.97
TXN_17999,CUST_1535,2023-12-19,229.38
TXN_18000,CUST_1536,2023-11-13,50.85
TXN_18001,CUST_1537,2023-12-15,163.9
TXN_18002,CUST_1537,2023-12-11,209.74
TXN_18003,CUST_1537,2023-12-24,137.98
TXN_18004,CUST_1537,2023-12-27,213.53
TXN_18005,CUST_1537,2023-12-19,187.51
TXN_18006,CUST_1537,2023-12-10,78.65
TXN_18007,CUST_1537,2023-12-10,17.04
TXN_18008,CUST_1537,2023-12-11,221.91
TXN_18009,CUST_1537,2023-12-11,242.99
TXN_18010,CUST_1537,2023-12-16,70.76
TXN_18011,CUST_1538,2023-02-25,106.96
TXN_18012,CUST_1538,2023-01-30,159.72
TXN_18013,CUST_1538,2023-04-28,118.93
TXN_18014,CUST_1538,2023-03-28,161.4
TXN_18015,CUST_1538,2023-04-24,102.95
TXN_18016,CUST_1538,2023-09-22,171.9
TXN_18017,CUST_1539,2023-04-10,200.15
TXN_18018,CUST_1540,2023-12-13,99.33
TXN_18019,CUST_1541,2023-08-16,212.5
TXN_18020,CUST_1541,2023-12-24,174.01
TXN_18021,CUST_1541,2023-08-25,99.62
TXN_18022,CUST_1541,2023-09-13,157.09
TXN_18023,CUST_1541,2023-10-04,145.24
TXN_18024,CUST_1541,2023-09-03,224.37
TXN_18025,CUST_1541,2023-08-17,124.57
TXN_18026,CUST_1541,2023-10-22,29.31
TXN_18027,CUST_1541,2023-10-09,207.63
TXN_18028,CUST_1541,2023-10-03,18.04
TXN_18029,CUST_1541,2023-08-23,95.4
TXN_18030,CUST_1541,2023-08-26,241.22
TXN_18031,CUST_1542,2023-06-15,249.57
TXN_18032,CUST_1542,2023-10-02,95.8
TXN_18033,CUST_1542,2023-07-11,75.91
TXN_18034,CUST_1542,2023-09-12,104.47
TXN_18035,CUST_1542,2023-09-09,19.32
TXN_18036,CUST_1542,2023-06-12,100.77
TXN_18037,CUST_1542,2023-06-10,156.27
TXN_18038,CUST_1542,2023-06-05,217.04
TXN_18039,CUST_1542,2023-09-11,65.82
TXN_18040,CUST_1542,2023-07-18,121.18
TXN_18041,CUST_1543,2023-08-14,213.75
TXN_18042,CUST_1543,2023-07-20,198.78
TXN_18043,CUST_1543,2023-07-30,82.24
TXN_18044,CUST_1544,2023-05-08,143.02
TXN_18045,CUST_1544,2023-04-04,56.18
TXN_18046,CUST_1544,2023-07-23,108.99
TXN_18047,CUST_1544,2023-05-05,166.5
TXN_18048,CUST_1544,2023-10-29,181.27
TXN_18049,CUST_1544,2023-02-25,212.06
TXN_18050,CUST_1544,2023-12-31,126.03
TXN_18051,CUST_1544,2023-12-31,143.62
TXN_18052,CUST_1544,2023-04-26,92.88
TXN_18053,CUST_1544,2023-06-12,69.01
TXN_18054,CUST_1544,2023-03-04,21.4
TXN_18055,CUST_1544,2023-03-29,108.01
TXN_18056,CUST_1544,2023-05-15,83.8
TXN_18057,CUST_1544,2023-12-31,83.56
TXN_18058,CUST_1545,2023-09-29,127.02
TXN_18059,CUST_1545,2023-12-31,150.44
TXN_18060,CUST_1545,2023-10-02,162.46
TXN_18061,CUST_1545,2023-09-23,61.82
TXN_18062,CUST_1546,2023-03-06,100.74
TXN_18063,CUST_1546,2023-12-31,107.13
TXN_18064,CUST_1546,2023-05-15,98.48
TXN_18065,CUST_1546,2023-05-31,244.87
TXN_18066,CUST_1546,2023-12-31,197.06
TXN_18067,CUST_1546,2023-04-21,131.19
TXN_18068,CUST_1547,2023-12-31,181.32
TXN_18069,CUST_1548,2023-05-30,95.18
TXN_18070,CUST_1548,2023-09-04,204.87
TXN_18071,CUST_1548,2023-06-18,141.76
TXN_18072,CUST_1548,2023-07-21,114.04
TXN_18073,CUST_1548,2023-06-15,180.26
TXN_18074,CUST_1548,2023-06-18,229.09
TXN_18075,CUST_1549,2023-12-21,113.44
TXN_18076,CUST_1549,2023-12-20,43.58
TXN_18077,CUST_1549,2023-12-16,211.46
TXN_18078,CUST_1549,2023-12-27,141.67
TXN_18079,CUST_1549,2023-12-15,232.84
TXN_18080,CUST_1549,2023-12-21,112.3
TXN_18081,CUST_1549,2023-12-19,116.0
TXN_18082,CUST_1549,2023-12-18,223.4
TXN_18083,CUST_1550,2023-03-15,15.64
TXN_18084,CUST_1551,2023-11-08,66.7
TXN_18085,CUST_1552,2023-09-10,93.19
TXN_18086,CUST_1553,2023-12-06,148.67
TXN_18087,CUST_1554,2023-07-03,249.68
TXN_18088,CUST_1555,2023-10-03,214.1
TXN_18089,CUST_1555,2023-10-24,87.94
TXN_18090,CUST_1555,2023-09-12,70.03
TXN_18091,CUST_1555,2023-12-31,76.22
TXN_18092,CUST_1555,2023-09-07,175.07
TXN_18093,CUST_1555,2023-11-18,27.1
TXN_18094,CUST_1555,2023-08-30,148.71
TXN_18095,CUST_1555,2023-09-27,31.46
TXN_18096,CUST_1555,2023-10-03,139.1
TXN_18097,CUST_1555,2023-11-03,67.21
TXN_18098,CUST_1556,2023-12-06,180.41
TXN_18099,CUST_1557,2023-11-08,113.8
TXN_18100,CUST_1557,2023-09-29,28.82
TXN_18101,CUST_1557,2023-09-11,25.57
TXN_18102,CUST_1557,2023-08-07,159.04
TXN_18103,CUST_1557,2023-08-23,189.5
TXN_18104,CUST_1557,2023-11-24,47.76
TXN_18105,CUST_1558,2023-09-06,20.15
TXN_18106,CUST_1558,2023-09-08,157.03
TXN_18107,CUST_1558,2023-12-03,46.35
TXN_18108,CUST_1559,2023-10-11,42.23
TXN_18109,CUST_1559,2023-10-08,57.85
TXN_18110,CUST_1559,2023-10-18,177.89
TXN_18111,CUST_1560,2023-10-03,194.69
TXN_18112,CUST_1560,2023-10-23,240.11
TXN_18113,CUST_1560,2023-10-07,248.19
TXN_18114,CUST_1560,2023-11-04,197.43
TXN_18115,CUST_1560,2023-09-19,131.89
TXN_18116,CUST_1560,2023-10-14,24.54
TXN_18117,CUST_1561,2023-12-31,115.14
TXN_18118,CUST_1562,2023-10-12,22.93
TXN_18119,CUST_1563,2023-09-13,170.16
TXN_18120,CUST_1563,2023-07-10,32.08
TXN_18121,CUST_1563,2023-02-27,38.91
TXN_18122,CUST_1563,2023-03-04,143.63
TXN_18123,CUST_1563,2023-03-20,217.15
TXN_18124,CUST_1563,2023-04-25,178.44
TXN_18125,CUST_1563,2023-06-12,90.17
TXN_18126,CUST_1563,2023-03-23,95.48
TXN_18127,CUST_1564,2023-05-17,72.22
TXN_18128,CUST_1564,2023-04-18,106.74
TXN_18129,CUST_1564,2023-02-21,135.0
TXN_18130,CUST_1564,2023-03-02,212.93
TXN_18131,CUST_1564,2023-05-11,213.48
TXN_18132,CUST_1564,2023-12-31,236.65
TXN_18133,CUST_1565,2023-12-25,202.0
TXN_18134,CUST_1566,2023-11-19,128.53
TXN_18135,CUST_1566,2023-07-16,183.35
TXN_18136,CUST_1566,2023-11-09,15.07
TXN_18137,CUST_1567,2023-02-05,130.06
TXN_18138,CUST_1567,2023-01-20,190.49
TXN_18139,CUST_1567,2023-08-20,40.42
TXN_18140,CUST_1567,2023-07-29,196.32
TXN_18141,CUST_1567,2023-02-28,177.22
TXN_18142,CUST_1567,2023-01-09,233.97
TXN_18143,CUST_1567,2023-04-13,160.78
TXN_18144,CUST_1568,2023-04-14,113.23
TXN_18145,CUST_1568,2023-07-15,154.5
TXN_18146,CUST_1568,2023-05-07,176.7
TXN_18147,CUST_1568,2023-07-06,55.46
TXN_18148,CUST_1568,2023-04-24,143.59
TXN_18149,CUST_1568,2023-07-13,241.05
TXN_18150,CUST_1568,2023-05-27,194.76
TXN_18151,CUST_1568,2023-04-19,224.06
TXN_18152,CUST_1568,2023-07-06,162.82
TXN_18153,CUST_1569,2023-01-24,179.84
TXN_18154,CUST_1570,2023-09-03,59.06
TXN_18155,CUST_1571,2023-06-09,114.17
TXN_18156,CUST_1572,2023-08-02,213.37
TXN_18157,CUST_1573,2023-12-11,75.44
TXN_18158,CUST_1573,2023-12-10,190.81
TXN_18159,CUST_1573,2023-12-10,85.99
TXN_18160,CUST_1573,2023-12-11,237.46
TXN_18161,CUST_1573,2023-12-23,195.77
TXN_18162,CUST_1573,2023-12-06,71.77
TXN_18163,CUST_1573,2023-12-20,57.61
TXN_18164,CUST_1573,2023-12-12,118.15
TXN_18165,CUST_1574,2023-07-27,16.53
TXN_18166,CUST_1574,2023-05-07,201.57
TXN_18167,CUST_1574,2023-06-11,126.4
TXN_18168,CUST_1574,2023-06-15,228.13
TXN_18169,CUST_1575,2023-07-15,93.08
TXN_18170,CUST_1575,2023-05-27,116.77
TXN_18171,CUST_1575,2023-08-11,177.14
TXN_18172,CUST_1575,2023-05-25,203.25
TXN_18173,CUST_1575,2023-07-13,137.38
TXN_18174,CUST_1575,2023-12-31,81.85
TXN_18175,CUST_1575,2023-09-07,150.07
TXN_18176,CUST_1575,2023-08-21,113.19
TXN_18177,CUST_1576,2023-09-12,103.11
TXN_18178,CUST_1577,2023-08-11,126.82
TXN_18179,CUST_1578,2023-12-31,236.51
TXN_18180,CUST_1578,2023-09-02,137.62
TXN_18181,CUST_1578,2023-06-21,105.28
TXN_18182,CUST_1578,2023-08-08,185.42
TXN_18183,CUST_1578,2023-08-16,182.82
TXN_18184,CUST_1578,2023-07-17,185.99
TXN_18185,CUST_1578,2023-06-19,53.21
TXN_18186,CUST_1578,2023-06-21,224.35
TXN_18187,CUST_1578,2023-06-14,203.35
TXN_18188,CUST_1578,2023-06-27,125.08
TXN_18189,CUST_1578,2023-11-25,152.7
TXN_18190,CUST_1578,2023-06-25,81.76
TXN_18191,CUST_1579,2023-08-22,226.07
TXN_18192,CUST_1579,2023-09-12,101.13
TXN_18193,CUST_1580,2023-10-01,231.28
TXN_18194,CUST_1581,2023-10-04,231.36
